CUSTOMER_REVIEW,CELEBRITY_REACH,COMPETETION,INNOVATION,QUALITY,TRANSPARENCY,COMMUNICATION,TARGET_GROUP,FREQUENT_REMINDERS,IMPACT_RATE,DESCISION_MAKING
1,0,75,3,2,4,3,84,3,89.63025,1
4,2,24,5,10,4,4,48,2,44.12125,0
1,2,100,2,1,1,3,45,2,76.751,1
1,1,8,9,1,4,3,50,5,38.616,0
10,2,92,6,2,1,3,10,3,47.2375,0
10,1,82,6,8,1,2,15,1,43.03325,0
5,1,54,1,2,3,4,31,3,50.08175,1
6,0,26,3,4,2,1,48,2,37.19575,0
9,1,46,8,6,2,6,39,1,47.557,0
4,2,21,1,6,4,1,98,3,63.473,1
6,0,91,8,2,3,1,66,4,78.09475,1
10,0,81,1,1,1,2,73,1,74.08575,1
10,1,19,6,10,3,1,28,1,19.134,0
3,1,93,9,6,5,6,74,3,96.443,1
2,2,17,3,4,3,3,17,2,23.2915,0
9,0,26,10,4,2,2,2,3,11.79875,0
4,0,79,6,8,4,5,96,2,98.75175,1
6,2,73,7,1,5,6,31,3,61.23275,1
10,0,36,6,5,2,1,86,4,59.14825,1
6,0,98,4,8,2,1,43,5,71.6665,1
10,2,96,2,3,5,2,23,2,57.19625,1
6,0,26,2,9,3,2,100,4,69.51225,1
2,1,67,4,3,2,2,61,1,66.76975,1
2,2,53,10,2,3,1,41,2,46.12475,0
9,1,43,10,4,4,4,58,4,54.51025,1
1,0,38,9,7,5,2,35,3,43.96125,0
10,1,77,9,9,4,2,95,1,83.349,1
9,1,8,3,6,4,1,65,2,35.70325,0
9,0,91,6,8,1,5,30,4,65.747,1
7,0,9,7,9,2,4,15,5,19.5215,0
3,0,32,7,6,4,1,91,2,65.188,1
10,1,64,2,3,3,5,67,3,71.4175,1
7,2,68,6,1,2,5,3,4,40.299,0
8,0,65,7,4,1,5,89,5,84.5255,1
3,1,54,8,2,4,6,4,3,40.665,0
10,1,41,10,7,5,3,43,4,43.94725,0
4,2,59,1,10,3,6,44,2,63.681,1
7,1,70,4,6,5,3,14,3,46.2245,0
6,2,1,3,8,2,6,75,4,50.263,1
3,2,61,6,4,2,6,53,4,68.5875,1
8,1,93,6,9,4,3,83,2,90.32675,1
9,2,22,9,8,4,6,100,4,70.396,1
5,2,45,5,8,2,6,96,5,83.14925,1
4,2,60,6,7,5,3,26,2,47.83425,0
1,1,29,7,7,5,1,49,3,44.37375,0
4,1,79,10,10,4,5,57,2,76.6785,1
6,1,67,7,7,1,1,26,3,43.7225,0
9,0,23,10,2,3,5,16,5,26.1645,0
9,0,66,9,5,4,6,18,2,49.04075,0
9,2,6,10,5,1,6,7,5,12.5895,0
1,0,41,10,8,3,5,89,4,78.973,1
9,0,74,8,6,1,3,7,3,39.69775,0
3,0,91,3,1,4,5,48,2,80.5135,1
3,2,65,8,2,1,2,53,1,57.812,1
1,0,40,10,3,3,3,68,2,61.0515,1
6,1,90,2,1,4,4,30,4,67.0635,1
4,0,25,1,1,1,3,1,3,18.69525,0
8,1,71,8,10,2,1,91,3,78.41,1
5,0,39,5,5,2,1,85,4,64.425,1
10,1,36,5,10,2,5,23,1,32.9835,0
2,0,6,4,5,2,4,37,5,33.89375,0
6,1,19,3,5,1,2,66,5,46.131,0
3,0,64,9,2,5,1,97,5,85.543,1
4,0,38,2,5,3,2,72,1,59.51975,1
9,2,21,5,9,2,3,75,3,49.601,0
9,1,33,8,4,3,2,66,4,49.39075,0
2,0,45,2,7,3,3,90,5,79.379,1
8,2,38,5,9,4,1,30,2,31.6225,0
7,1,64,6,3,1,5,20,3,46.86775,0
3,0,95,4,3,5,2,57,4,82.80225,1
3,0,73,5,1,5,2,23,3,53.3445,1
2,0,91,1,8,1,4,78,3,94.7925,1
6,0,25,8,10,3,1,52,4,40.33225,0
5,2,30,6,1,4,3,18,3,27.7885,0
5,0,32,5,9,2,4,40,3,44.11125,0
5,2,79,1,9,2,3,66,1,75.626,1
3,1,65,6,2,1,5,67,2,73.93875,1
7,0,60,7,2,3,6,78,2,78.269,1
1,1,96,3,5,1,6,50,5,87.489,1
6,0,40,7,5,3,5,99,5,80.9325,1
5,0,20,8,3,4,5,19,5,30.999,0
6,0,69,9,4,2,6,66,4,77.6785,1
2,0,47,9,4,5,5,72,4,73.4925,1
3,0,12,5,6,2,4,76,4,55.136,1
2,0,6,3,1,3,2,40,4,30.8075,0
1,1,40,8,2,5,5,3,5,35.19,0
5,1,36,10,2,1,1,97,4,65.5505,1
8,0,58,9,5,2,5,60,5,66.437,1
7,0,55,10,1,1,6,59,4,65.11125,1
2,1,4,10,5,5,1,61,4,37.382,0
8,0,88,4,9,3,4,99,3,100.00725,1
6,1,21,3,10,2,6,39,2,40.88975,0
9,2,53,9,2,2,1,47,1,42.35325,0
5,0,51,6,4,4,4,52,2,59.1005,1
7,0,61,9,5,4,2,17,4,40.611,0
6,1,59,5,4,4,4,100,3,87.05775,1
4,2,41,2,6,1,3,22,1,34.07675,0
6,2,38,3,8,2,3,19,2,30.94475,0
1,2,54,3,6,5,3,18,2,44.0565,0
8,0,72,2,2,3,2,50,3,62.3715,1
4,1,79,10,9,5,1,28,5,55.94525,1
4,1,92,3,8,4,2,29,4,65.389,1
5,2,34,5,6,4,3,50,5,48.7825,0
6,1,93,1,10,1,4,72,5,90.30125,1
4,1,28,1,9,3,5,30,1,39.46375,0
1,2,49,5,6,4,2,70,4,66.56575,1
1,1,82,7,7,5,3,69,1,82.8595,1
5,0,20,9,8,4,6,87,1,65.5065,1
9,0,45,2,5,3,5,89,4,76.50025,1
9,2,27,8,4,2,6,46,5,44.0045,0
2,1,52,3,8,4,1,96,3,79.498,1
2,1,96,4,5,5,2,52,5,81.608,1
2,2,38,6,4,4,3,25,1,36.4875,0
9,2,89,8,2,5,5,50,2,73.136,1
8,0,47,4,7,3,2,46,5,49.9555,0
2,0,78,7,2,2,6,96,3,100.28725,1
3,1,72,6,2,1,5,81,4,86.095,1
4,1,46,7,9,1,6,95,2,81.29525,1
2,0,57,3,4,4,1,2,5,35.335,0
7,1,52,6,4,5,6,80,2,76.555,1
2,2,81,2,2,4,5,62,2,82.30375,1
1,2,14,1,8,2,3,99,3,66.2295,1
7,2,98,9,10,5,6,91,5,105.534,1
6,1,50,3,6,4,6,16,5,46.181,0
4,0,23,8,9,4,5,53,2,49.244,0
1,1,98,2,2,3,4,61,2,88.781,1
3,2,3,1,8,2,1,37,4,23.75275,0
7,0,89,6,8,1,5,64,2,82.395,1
9,1,69,7,7,3,2,77,4,73.01775,1
9,0,82,3,4,5,1,34,3,57.3225,1
8,2,85,10,5,5,6,32,3,65.4765,1
4,2,9,2,4,4,3,63,5,45.00325,0
3,1,84,3,8,4,6,36,3,73.90875,1
10,1,5,7,3,5,1,88,3,45.211,0
7,1,14,5,3,2,2,99,3,58.24,1
10,2,53,7,3,3,3,50,4,51.29475,1
8,2,95,5,7,1,5,41,2,70.84975,1
9,1,57,4,8,5,3,95,5,82.05925,1
4,2,47,1,2,1,5,23,4,43.9605,0
2,0,59,8,9,1,4,71,2,73.028,1
6,0,51,9,3,2,2,56,3,54.26375,1
10,1,86,4,8,1,1,98,4,88.62225,1
2,0,1,5,8,1,6,57,5,45.5455,0
3,1,47,3,6,3,2,74,1,64.54,1
6,1,36,2,3,1,6,96,3,76.947,1
10,2,23,10,1,1,2,51,2,31.039,0
8,2,74,1,1,3,3,6,2,40.265,0
1,1,67,4,3,2,5,19,1,52.42,1
4,1,23,9,4,2,1,79,5,52.93275,1
9,0,52,4,8,4,1,47,5,50.74125,1
9,0,89,10,6,5,3,92,1,91.504,1
6,0,83,3,6,2,4,83,4,90.9365,1
4,0,33,3,1,4,5,67,5,64.11125,1
1,2,84,1,2,5,3,89,2,95.179,1
5,0,69,4,7,1,2,7,4,40.52625,0
3,0,91,9,2,4,3,43,3,72.63075,1
4,1,22,1,10,2,4,8,5,25.602,0
5,1,51,2,4,4,2,97,4,79.85075,1
6,0,6,3,3,1,4,34,2,26.061,0
6,1,35,2,3,2,2,15,5,28.22325,0
1,2,3,3,6,5,6,33,1,33.13475,0
5,2,19,1,2,2,5,32,1,32.76325,0
9,2,85,8,8,5,1,6,5,42.9435,0
10,2,86,5,1,1,2,9,1,40.274,0
5,0,73,8,10,2,1,83,4,79.4035,1
4,2,85,3,9,1,6,54,2,79.07975,1
6,1,73,5,5,1,6,75,1,81.5745,1
1,2,71,7,3,2,5,76,5,85.038,1
10,1,79,4,2,5,4,28,3,56.9815,1
8,2,37,1,2,4,1,99,4,68.6665,1
3,1,100,4,9,4,4,96,5,109.59925,1
8,2,94,9,7,2,1,20,3,51.086,1
2,2,69,1,4,4,6,27,1,60.4495,1
6,1,97,5,10,3,2,43,1,69.94975,1
3,2,10,1,4,5,3,53,2,39.8055,0
7,0,78,2,8,4,5,15,2,55.25175,1
8,1,34,7,1,3,2,56,3,44.63775,0
7,1,15,2,9,1,2,35,3,26.665,0
3,0,20,7,7,5,4,53,2,47.21275,0
9,2,33,2,4,1,1,9,1,14.8635,0
2,1,73,3,9,4,6,8,5,56.697,1
5,2,33,9,7,4,1,4,3,17.505,0
3,2,33,8,5,5,4,34,4,42.71325,0
8,1,93,9,1,4,4,82,4,91.564,1
5,2,71,3,1,1,6,12,1,48.022,0
6,0,23,5,3,4,5,68,4,57.07975,1
3,0,22,3,3,2,6,44,3,47.18625,0
3,1,95,1,2,2,4,39,2,73.9445,1
5,2,39,10,4,5,6,65,2,62.006,1
1,2,97,9,3,5,1,99,2,99.859,1
9,2,58,1,7,3,4,57,2,61.11475,1
5,2,27,5,1,5,1,60,4,45.5165,0
8,1,84,3,4,1,6,86,2,92.179,1
7,1,63,7,9,5,4,9,2,41.14925,0
2,0,93,10,2,3,1,61,4,79.08525,1
9,0,86,8,10,2,1,60,5,71.29775,1
4,2,90,5,3,5,3,76,4,89.3735,1
8,1,18,6,10,5,3,15,4,21.73525,0
4,2,64,3,10,3,6,53,5,72.46275,1
3,2,98,10,3,1,2,73,5,86.6005,1
3,1,38,1,1,1,4,81,3,68.273,1
6,1,15,6,1,3,4,10,4,18.85475,0
7,2,99,2,4,1,1,12,3,51.203,1
7,0,57,7,5,2,5,88,1,78.703,1
8,2,31,2,10,1,3,21,1,26.06875,0
5,2,63,8,5,2,3,68,3,67.86475,1
2,2,77,1,6,3,1,35,2,57.8455,1
6,0,54,9,7,5,1,17,1,34.526,0
2,2,79,2,3,4,1,48,5,67.8975,1
7,2,63,5,6,2,4,79,4,75.95825,1
10,1,72,4,1,1,1,43,2,51.0055,1
1,2,66,3,3,2,3,32,3,55.23125,1
3,1,62,3,1,5,6,6,1,46.104,0
2,2,77,7,6,5,4,45,5,71.5,1
5,2,59,3,9,1,4,47,4,59.4255,1
7,0,74,6,1,2,3,75,1,75.549,1
1,2,72,4,7,2,6,40,4,69.779,1
8,0,21,5,10,2,6,27,3,34.192,0
2,0,97,6,7,4,5,25,2,72.183,1
6,2,44,4,9,3,6,54,2,58.98075,1
7,2,86,6,1,2,4,28,5,60.438,1
5,1,30,4,9,3,6,34,4,45.28475,0
8,2,16,6,3,4,1,19,4,15.87225,0
1,1,19,9,2,1,5,50,5,46.183,0
2,0,92,2,3,5,6,5,1,62.28975,1
10,0,1,9,4,3,6,23,1,18.0455,0
6,0,79,3,7,5,5,16,5,59.70275,1
10,2,62,7,6,4,5,45,2,56.93225,1
10,1,58,5,2,2,4,7,2,32.795,0
8,0,4,10,6,2,2,88,5,48.335,0
6,1,11,10,9,4,3,61,5,42.44275,0
4,0,24,6,7,2,4,65,1,51.85175,1
10,2,36,9,6,4,4,52,3,46.08775,0
2,1,86,5,5,3,2,6,4,50.50475,1
4,0,55,10,7,4,6,44,1,60.4185,1
7,2,3,6,4,1,2,60,2,30.183,0
4,2,51,9,1,1,2,30,1,37.97675,0
5,2,89,8,10,3,4,68,4,84.673,1
4,1,46,9,2,1,4,61,2,57.824,1
3,1,76,9,8,5,1,72,2,75.86075,1
1,2,43,8,4,5,5,27,1,45.1875,0
3,1,94,4,10,4,5,5,5,62.0365,1
2,1,57,5,7,5,6,32,5,61.2745,1
4,1,5,7,2,2,6,92,3,60.70075,1
9,2,3,5,5,3,6,61,2,39.696,0
3,1,81,8,9,3,1,69,5,78.051,1
3,2,3,7,4,4,2,66,3,39.18375,0
7,1,9,2,1,3,6,59,5,46.8675,0
9,0,27,7,4,2,2,86,4,57.38275,1
6,1,48,10,9,5,3,2,4,29.6255,0
8,0,61,8,3,1,5,96,3,84.208,1
3,0,49,6,9,2,5,19,1,43.31525,0
1,2,17,10,6,5,2,67,4,48.872,0
3,2,12,3,5,2,4,22,2,24.25275,0
6,2,23,1,1,3,3,39,4,36.08575,0
3,1,62,7,10,2,1,70,4,68.39875,1
2,1,54,1,9,4,3,5,4,39.35175,0
4,1,76,8,3,4,6,39,2,67.812,1
6,1,86,1,9,3,6,76,3,93.12375,1
9,1,61,5,6,4,4,55,1,61.0375,1
3,1,68,9,5,1,6,30,5,60.271,1
7,1,36,5,4,3,4,48,4,48.43675,0
8,1,90,2,9,4,3,13,5,56.3395,1
5,0,98,6,5,5,2,91,2,98.252,1
3,2,95,8,6,2,3,93,1,96.275,1
3,1,87,4,8,2,1,26,3,57.52025,1
10,1,3,7,5,1,5,48,1,28.08,0
7,0,78,7,4,2,5,83,5,89.189,1
3,2,14,1,5,3,1,8,3,13.58325,0
7,1,93,3,4,3,6,36,2,72.931,1
4,2,60,2,10,4,3,29,4,51.871,1
3,0,23,8,9,2,3,41,4,39.61425,0
5,1,68,5,10,4,6,70,3,81.83625,1
7,0,14,3,6,2,4,44,4,36.95,0
10,0,77,9,8,3,4,3,5,43.4255,0
10,2,44,3,5,5,4,82,5,69.4475,1
6,1,7,2,3,5,3,72,1,45.47725,0
2,1,68,1,7,5,2,17,1,48.17625,0
1,1,31,10,10,1,5,84,4,69.45725,1
8,2,15,8,10,5,5,30,2,29.25375,0
9,1,37,4,1,2,5,66,3,57.1665,1
5,0,43,2,9,3,4,43,3,52.58875,1
10,1,38,10,8,2,6,82,1,64.77225,1
5,1,46,2,9,1,3,39,3,47.36875,0
9,2,97,7,2,4,4,8,4,54.25025,1
10,0,66,8,3,5,4,82,2,77.70525,1
3,2,18,6,6,3,4,2,3,17.51275,0
2,2,11,9,9,5,3,57,5,43.70075,0
1,1,20,5,5,1,5,83,2,62.988,1
8,0,20,9,5,3,4,33,4,32.0635,0
1,1,10,3,7,3,5,83,2,60.5475,1
9,1,63,8,5,5,2,69,2,65.321,1
10,0,44,10,6,3,2,81,1,59.8325,1
10,0,42,1,9,5,1,93,1,67.5505,1
6,2,69,4,10,2,5,22,1,50.86025,1
4,1,2,9,5,3,4,31,3,23.90975,0
2,1,53,1,5,1,2,52,2,56.675,1
9,2,86,1,2,4,6,55,1,77.119,1
6,1,34,3,8,1,3,10,3,25.392,0
2,0,65,8,2,5,1,78,5,77.32825,1
10,2,42,9,6,1,2,20,3,25.88775,0
4,2,58,9,7,3,5,53,2,62.787,1
10,2,34,9,7,4,5,41,1,40.186,0
2,1,20,8,3,3,1,99,4,63.565,1
4,1,93,3,9,5,3,53,5,82.0915,1
4,0,1,6,5,2,6,69,3,48.57,0
8,1,98,5,6,5,1,43,2,68.345,1
3,2,45,7,9,4,2,56,3,54.7925,1
5,2,73,5,6,1,3,34,3,55.42725,1
9,0,5,7,7,3,2,38,2,21.6135,0
6,2,73,7,7,2,5,8,5,47.36025,0
10,1,34,1,4,3,6,51,1,49.839,0
2,2,63,9,1,1,2,79,1,70.64875,1
7,2,60,6,5,5,1,35,5,47.7935,0
3,0,87,10,1,5,2,13,2,52.54125,1
7,0,5,5,1,1,3,6,4,8.819,0
2,0,92,2,9,2,5,40,1,76.80025,1
10,0,45,8,4,2,2,27,1,32.04575,0
8,0,14,10,7,2,2,61,4,38.52325,0
10,0,36,2,8,5,1,32,2,33.5145,0
3,0,27,8,2,2,6,60,3,56.157,1
10,0,2,10,6,4,2,80,3,41.512,0
3,2,47,5,9,4,5,36,3,52.5755,1
2,2,13,6,6,1,3,24,3,23.65425,0
10,2,74,6,5,3,1,58,2,60.12775,1
7,0,28,6,6,1,3,26,3,29.72875,0
3,0,57,9,7,1,1,25,5,42.752,0
2,0,21,10,1,5,6,74,2,61.9715,1
10,0,75,8,1,3,4,10,1,42.3135,0
4,0,75,6,7,5,3,65,3,77.8525,1
1,0,33,1,3,1,5,93,1,75.5195,1
8,0,1,2,5,5,1,67,2,36.0545,0
4,1,15,3,2,3,5,39,1,36.33425,0
2,2,71,1,8,4,2,33,4,58.688,1
10,2,85,4,10,5,2,52,4,68.79375,1
3,2,49,9,6,4,5,66,5,68.95925,1
6,2,83,8,9,4,3,87,4,89.223,1
2,0,76,3,1,4,5,84,3,93.5225,1
10,1,82,7,6,2,4,56,2,69.505,1
2,1,49,9,3,3,5,82,5,77.8565,1
7,1,2,2,2,1,6,25,4,23.8425,0
3,2,78,9,7,3,5,46,3,70.34275,1
2,1,80,5,7,1,5,54,4,77.76575,1
4,0,2,10,3,5,6,92,3,61.60725,1
8,0,68,8,5,1,3,2,4,35.70575,0
3,0,22,8,1,2,5,28,3,34.924,0
4,2,58,2,8,3,2,98,1,81.017,1
1,0,18,1,3,2,2,67,4,51.46575,1
8,0,9,10,4,2,2,16,4,12.48725,0
9,0,69,8,9,2,4,28,5,53.03175,1
8,2,1,5,5,4,4,92,4,53.50675,1
9,2,11,3,9,3,5,73,5,51.0615,1
4,1,6,6,1,4,2,30,2,21.294,0
1,0,79,10,6,1,4,8,4,51.4255,1
1,0,23,4,2,2,3,88,3,65.0315,1
9,1,81,10,6,5,3,50,2,65.81475,1
5,1,84,1,8,4,1,60,2,73.63075,1
10,2,63,3,8,2,1,36,5,46.462,0
5,1,90,3,5,4,2,60,5,80.021,1
1,1,34,5,6,4,3,77,5,66.91825,1
6,0,62,10,3,1,3,27,5,47.26325,0
2,0,91,7,2,1,2,42,5,70.7525,1
7,1,95,6,4,1,4,12,5,57.10625,1
5,1,40,10,4,1,3,2,3,22.2335,0
1,2,1,7,5,3,2,89,3,51.128,1
3,2,95,8,3,4,4,11,2,57.94625,1
5,0,26,2,4,3,1,81,3,56.87675,1
2,1,20,5,2,5,6,9,3,29.441,0
6,0,1,7,7,3,1,43,3,23.31775,0
2,1,90,6,6,2,1,88,5,92.47475,1
10,1,18,7,1,4,3,47,3,33.61825,0
10,0,76,2,5,5,1,90,3,83.00875,1
5,2,12,5,4,4,3,7,5,15.774,0
3,2,55,9,5,5,1,88,5,75.079,1
2,1,17,4,6,5,2,13,3,22.2025,0
2,1,5,2,4,4,4,42,3,35.4175,0
10,2,89,2,3,4,4,81,5,89.7895,1
4,0,56,6,2,4,6,13,5,48.6105,0
3,1,10,9,3,3,4,88,4,58.51,1
3,0,25,7,4,4,1,34,2,32.12975,0
9,0,65,4,9,5,5,81,3,82.52675,1
1,2,44,6,3,4,4,7,1,32.917,0
7,2,4,1,3,2,3,39,5,26.50425,0
7,1,72,5,3,5,4,70,3,77.5735,1
4,1,84,2,3,1,6,4,3,54.0275,1
10,2,81,3,5,3,6,64,3,79.18725,1
5,0,88,7,4,1,4,19,3,58.0575,1
4,0,25,3,10,1,6,11,3,30.972,0
5,1,7,8,1,4,5,1,4,13.4715,0
10,1,86,8,9,5,3,71,5,81.628,1
7,0,12,9,10,4,4,53,2,39.1945,0
4,2,44,9,7,3,6,28,4,46.924,0
1,2,11,7,2,5,2,87,2,55.15475,1
6,2,43,4,4,3,1,80,3,61.16175,1
4,2,27,10,4,1,3,54,1,41.14975,0
10,1,92,5,9,3,3,94,1,92.70525,1
5,2,80,7,4,2,3,63,2,72.8115,1
10,0,93,6,6,4,6,17,4,63.28075,1
10,2,60,8,3,1,3,97,5,77.93875,1
5,0,91,2,5,1,3,75,2,87.13975,1
7,2,49,2,2,4,3,7,1,29.387,0
6,0,54,9,10,4,6,87,5,84.38925,1
4,2,2,10,8,4,4,28,4,23.0125,0
9,2,99,7,4,3,3,78,5,89.50875,1
5,1,72,1,7,4,6,74,1,85.0865,1
6,0,2,2,4,4,3,75,3,46.564,0
3,1,90,6,5,4,3,78,2,89.82125,1
4,2,72,10,3,5,2,74,4,75.99125,1
4,2,72,8,8,1,4,6,3,42.808,0
1,1,19,1,2,4,2,74,2,54.3585,1
4,0,44,6,8,2,6,37,3,53.028,1
5,1,17,10,6,1,6,80,4,59.09675,1
6,0,34,2,6,5,4,79,2,66.337,1
8,1,11,2,5,2,4,98,5,62.60675,1
2,0,69,10,6,1,5,59,4,74.34825,1
6,1,100,7,6,5,4,64,4,89.254,1
6,0,71,8,10,2,4,73,4,79.00575,1
10,0,75,6,2,3,6,9,3,48.48175,0
1,1,63,3,5,4,5,23,3,56.18125,1
1,2,54,8,10,1,3,25,5,46.09425,0
9,2,24,8,8,1,2,58,4,39.07075,0
10,2,75,10,9,1,5,77,3,77.75,1
10,2,69,2,6,2,5,80,2,78.45575,1
10,0,79,10,8,1,4,92,4,87.79475,1
3,1,13,9,8,1,2,2,1,8.0175,0
10,2,6,8,7,3,5,4,4,9.61275,0
10,1,99,9,4,4,5,33,1,67.72625,1
8,2,91,8,10,3,6,64,3,84.70575,1
1,1,80,8,7,3,2,23,2,54.98225,1
2,1,88,8,4,2,6,6,3,57.59225,1
7,2,67,9,8,4,3,98,2,84.41725,1
1,0,58,7,2,1,1,44,2,52.257,1
5,1,5,9,5,5,5,54,1,38.47925,0
3,0,83,2,4,3,3,12,3,54.5015,1
9,2,85,7,2,4,1,25,5,51.53875,1
1,1,52,5,7,4,4,95,4,86.357,1
9,0,72,4,4,5,5,5,5,47.53175,0
4,2,89,4,1,5,5,93,2,100.5015,1
7,0,7,2,3,1,5,72,2,47.84625,0
1,2,21,3,8,1,3,91,2,63.31075,1
1,1,9,3,3,2,2,32,2,25.93075,0
5,0,71,1,4,5,3,24,5,56.67975,1
6,1,18,5,6,3,2,27,3,24.9055,0
7,2,83,3,8,2,6,93,1,95.64725,1
4,1,27,7,5,1,1,6,1,14.0205,0
9,1,57,4,3,2,2,39,5,48.1025,0
5,2,42,4,8,5,2,51,1,49.10975,0
4,0,31,8,9,4,1,30,2,32.4825,0
3,0,83,7,7,5,2,18,2,54.9405,1
10,2,55,6,7,1,3,78,2,64.525,1
9,2,33,4,5,5,6,45,1,46.77725,0
5,0,98,9,4,1,1,46,1,68.061,1
1,2,78,9,2,5,6,41,2,71.5625,1
4,0,7,5,7,5,6,13,3,25.28425,0
4,1,53,3,1,3,6,57,5,69.0165,1
3,0,42,10,9,2,4,26,4,42.5195,0
4,2,33,6,9,4,4,58,5,55.512,1
4,2,58,9,8,5,3,18,4,43.51975,0
7,0,90,4,10,5,5,22,3,65.77375,1
9,1,84,7,7,3,1,96,2,86.2605,1
4,1,27,3,9,5,6,97,5,79.754,1
8,1,84,7,4,4,6,94,4,98.8305,1
7,2,58,1,10,5,4,66,4,70.8145,1
7,1,25,5,6,4,4,84,2,61.1865,1
5,2,24,1,7,3,1,60,1,42.30275,0
4,1,9,1,3,3,4,18,1,21.192,0
5,2,36,6,7,2,4,21,5,35.303,0
10,0,66,8,8,1,2,57,4,59.759,1
6,2,85,10,9,2,6,86,3,93.3305,1
2,0,25,5,10,3,4,86,2,67.0225,1
5,0,77,3,3,4,6,87,2,94.7805,1
3,0,31,4,7,2,4,2,4,26.45525,0
1,2,58,1,5,4,6,53,5,72.70275,1
8,0,55,8,5,2,6,91,1,80.353,1
1,0,36,4,3,3,2,87,5,70.9975,1
5,0,66,1,2,4,3,60,4,71.097,1
10,0,29,4,8,3,1,5,3,14.92425,0
1,2,87,5,5,2,3,84,2,91.001,1
2,1,62,7,2,4,1,33,4,50.4905,1
9,0,71,9,8,3,1,21,5,44.12525,0
9,0,83,2,6,5,2,80,3,84.3155,1
10,1,26,1,8,2,5,78,1,57.58,1
1,2,62,4,5,1,1,56,1,59.0085,1
5,1,38,10,8,5,4,19,3,35.6855,0
5,0,90,7,8,1,1,56,3,72.1245,1
3,0,87,3,4,1,4,18,1,58.34975,1
1,2,42,9,3,1,1,5,2,22.05875,0
3,0,57,6,6,4,3,89,1,80.0035,1
4,2,22,8,6,5,3,37,5,36.9295,0
4,0,10,9,6,3,1,77,5,47.62525,0
8,1,85,7,4,2,6,91,4,96.30075,1
3,0,17,4,8,3,2,22,1,24.2285,0
2,0,40,7,8,5,1,29,1,38.01325,0
10,1,40,2,6,3,6,95,1,75.39325,1
3,2,91,8,2,1,4,89,4,95.5705,1
8,1,12,3,2,4,2,54,3,35.178,0
5,1,10,6,8,2,2,73,5,46.444,0
3,0,59,2,5,5,2,61,5,69.30825,1
7,2,62,10,5,4,4,20,3,43.991,0
2,2,68,3,4,2,1,100,5,87.85275,1
5,1,26,1,2,1,6,68,5,60.25825,1
4,1,27,10,5,2,1,12,5,20.06475,0
4,1,99,4,3,3,3,89,2,98.62775,1
1,0,15,3,8,3,5,41,5,44.69575,0
10,0,84,3,5,2,4,92,1,90.3325,1
4,0,8,8,5,2,1,23,4,17.43775,0
5,2,66,10,2,3,4,36,4,55.44625,1
3,0,46,5,10,3,6,14,4,45.009,0
1,1,87,2,2,3,3,87,5,97.12675,1
6,0,11,1,3,1,4,2,1,11.76125,0
9,2,19,5,4,2,1,99,3,56.01725,1
8,0,39,8,10,3,6,22,5,41.59825,0
9,0,83,10,9,1,5,78,1,83.23825,1
1,0,83,7,10,3,1,81,4,87.43525,1
9,1,78,8,1,1,2,23,4,46.86625,0
10,2,78,1,3,5,3,83,5,84.4185,1
4,1,84,3,5,4,1,13,3,49.93025,0
7,1,68,8,5,1,3,61,1,63.67425,1
9,2,5,4,5,4,3,73,1,40.57075,0
8,2,36,9,3,3,5,47,3,46.1725,0
8,1,27,5,2,4,6,63,4,55.88525,1
3,2,34,4,10,2,5,12,5,34.51475,0
2,2,88,9,8,3,3,40,3,68.61775,1
2,1,47,4,2,5,1,88,5,74.1655,1
4,0,51,2,6,4,1,4,4,31.66725,0
8,0,59,8,3,1,4,22,2,42.0645,0
2,1,53,4,8,2,1,11,2,33.5175,0
6,0,18,5,9,3,3,46,1,36.676,0
10,1,77,3,4,3,5,46,1,65.04325,1
5,1,76,4,6,3,2,52,1,65.1315,1
4,0,48,9,3,2,5,18,2,40.566,0
10,1,13,7,6,1,3,99,3,56.56025,1
4,2,28,2,3,4,4,71,2,57.91525,1
2,1,89,8,9,5,1,57,4,77.16425,1
6,2,49,4,7,2,4,47,3,53.194,1
7,0,40,6,8,3,1,13,5,27.70275,0
7,0,31,6,1,4,6,40,5,48.02625,0
4,0,36,1,2,3,2,53,2,49.44675,0
10,1,72,2,8,5,6,41,2,65.33475,1
9,2,76,10,5,2,5,40,2,59.337,1
9,0,68,3,4,5,2,15,3,42.9845,0
10,2,62,6,7,4,3,14,3,37.79575,0
2,1,42,3,6,1,6,36,4,52.9425,1
7,0,4,9,6,3,4,55,5,37.496,0
2,1,94,5,1,2,6,40,1,76.98425,1
1,0,60,2,7,5,2,82,1,79.3705,1
3,2,14,8,10,2,4,48,2,37.75175,0
8,1,97,2,4,4,5,10,5,61.831,1
9,0,80,10,10,3,5,7,4,49.08375,0
10,0,42,9,2,3,6,79,4,68.69275,1
10,0,12,4,4,2,5,92,5,60.7445,1
5,0,49,3,3,4,4,8,5,38.577,0
8,2,15,7,6,3,6,36,1,32.0625,0
9,2,80,4,5,1,1,7,4,38.2045,0
8,1,38,10,3,4,3,20,2,29.4135,0
9,0,33,1,10,1,4,39,5,43.05725,0
6,1,39,9,7,5,3,80,3,64.861,1
2,2,99,7,8,5,6,42,2,82.7445,1
1,2,69,9,4,4,2,3,5,40.81275,0
1,1,15,1,7,3,3,14,5,25.92925,0
9,1,84,10,8,2,4,62,2,73.705,1
8,0,64,4,9,1,6,30,1,54.20175,1
